6.286775091614411615e-01,3.234699358838661332e-01,0.000000000000000000e+00
3.185423946854570310e-01,8.165794296292102628e-01,1.000000000000000000e+00
6.910283380601183190e-01,3.331925563678635460e-01,0.000000000000000000e+00
7.767358874973516736e-01,4.707270686134831239e-01,1.000000000000000000e+00
7.970132013607478250e-01,6.404997588579224299e-01,0.000000000000000000e+00
6.127762874006654759e-01,5.471083162425041113e-01,1.000000000000000000e+00
7.425109629368376041e-01,3.410503093946684605e-01,0.000000000000000000e+00
4.234647561703536178e-01,6.560788945245888959e-01,1.000000000000000000e+00
2.482194830222230753e-01,4.624730052963733073e-01,1.000000000000000000e+00
2.601104638472460651e-01,9.339863650075942436e-01,1.000000000000000000e+00
7.792796517037486881e-01,5.970519595350040065e-01,0.000000000000000000e+00
3.023358065547098739e-01,6.347588618941500949e-01,1.000000000000000000e+00
2.034563701431929897e-02,5.791723633403016436e-01,1.000000000000000000e+00
3.717914767677120147e-01,5.165933067175288995e-01,1.000000000000000000e+00
4.184793509754482499e-01,5.494664246930950346e-01,1.000000000000000000e+00
6.209902775653733942e-01,4.503510493139100124e-01,0.000000000000000000e+00
5.616806019133365746e-01,3.968393485225434891e-01,0.000000000000000000e+00
7.070823112834154767e-01,8.924952703761269979e-02,1.000000000000000000e+00
9.088827912983806767e-01,6.194928941725613702e-01,0.000000000000000000e+00
5.386476964638834408e-01,5.046987216008840260e-01,1.000000000000000000e+00
4.369510446067224607e-01,7.246434261509975272e-01,1.000000000000000000e+00
5.503857311597551982e-01,4.644417413968773278e-01,1.000000000000000000e+00
8.289286605432834021e-01,5.718661315634936404e-01,0.000000000000000000e+00
8.608204545143701703e-01,2.107811272105452050e-01,0.000000000000000000e+00
4.174881074088362953e-01,4.733203435936126913e-01,1.000000000000000000e+00
8.192096423420418549e-01,5.241317563822781578e-01,0.000000000000000000e+00
7.905545800569456771e-01,6.220507782345076064e-01,0.000000000000000000e+00
4.430124349620854218e-01,4.864523368142606441e-01,1.000000000000000000e+00
6.571618778038267328e-01,4.930700209639248266e-01,0.000000000000000000e+00
3.158463402373706264e-01,3.741532117033208316e-01,1.000000000000000000e+00
5.775941597163493091e-01,3.935398120757068741e-01,1.000000000000000000e+00
4.777974678268100406e-01,6.372161530330521240e-01,1.000000000000000000e+00
6.037211139178672026e-01,2.882347356436931740e-01,0.000000000000000000e+00
6.421972420107038282e-01,3.599715445441004635e-01,1.000000000000000000e+00
7.093508428198523896e-01,4.912509575515920934e-01,0.000000000000000000e+00
7.747737459281380801e-01,4.247351234703096723e-01,0.000000000000000000e+00
5.703241720566605277e-01,4.385343127867252222e-01,1.000000000000000000e+00
8.442844493922888605e-01,5.500015366706784148e-01,0.000000000000000000e+00
8.944424193802660294e-01,5.015159287640096331e-01,0.000000000000000000e+00
8.288994578409415448e-01,6.349643600923990938e-01,0.000000000000000000e+00
8.237180554332950155e-01,4.328466676504735267e-01,0.000000000000000000e+00
4.458118269867214489e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.477172786320966935e-01,4.085901443061331073e-01,0.000000000000000000e+00
8.103325101464783353e-01,5.437100004009647325e-01,0.000000000000000000e+00
9.344667855867569983e-01,5.789899514674535785e-01,0.000000000000000000e+00
7.951799776829104882e-01,1.266752088766182616e-01,1.000000000000000000e+00
6.073191741691759127e-01,4.105692203803489870e-01,1.000000000000000000e+00
6.651419712891412095e-01,6.292176035766736675e-01,1.000000000000000000e+00
8.139815958038539856e-01,7.327414489069135062e-01,0.000000000000000000e+00
7.453264757573063726e-01,3.908354179191044220e-01,0.000000000000000000e+00
7.700871750830413642e-01,4.847917168492110740e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.397758239185421525e-01,1.000000000000000000e+00
7.995406022356125186e-01,3.659415166046900980e-01,0.000000000000000000e+00
8.550373638290820200e-01,5.901115698996788339e-01,0.000000000000000000e+00
7.725610605551072041e-01,4.734984979573061969e-01,0.000000000000000000e+00
4.383451156433104123e-01,3.746960276180459348e-01,1.000000000000000000e+00
8.171109424586554537e-01,3.876613704803981708e-01,0.000000000000000000e+00
5.988532705696284486e-01,3.988148450996283345e-01,1.000000000000000000e+00
5.245324062532646936e-01,5.198361910586650758e-01,1.000000000000000000e+00
8.040937943752780592e-01,8.490048113414002673e-01,0.000000000000000000e+00
