,Attack,Adv_param,Defence,FPR,Acc_on_adv
122,cw2,10.0,lid,0.0,0.0
123,cw2,10.0,rc,89.0,11.0
124,cw2,10.0,magnet,0.4,17.299999999999997
125,cw2,5.0,baard_2stage,12.5,16.6
126,cw2,5.0,baard_3stage,16.2,26.1
127,cw2,5.0,fs,5.2,85.39999999999999
128,cw2,5.0,lid,11.200000000000001,40.699999999999996
129,cw2,5.0,rc,89.0,11.0
130,cw2,5.0,magnet,0.4,44.2
131,cwinf,0.0,baard_2stage,12.5,16.1
132,cwinf,0.0,baard_3stage,16.2,24.9
133,cwinf,0.0,fs,5.2,67.60000000000001
134,cwinf,0.0,lid,8.1,45.7
135,cwinf,0.0,rc,89.0,11.0
136,cwinf,0.0,magnet,0.4,21.099999999999998
137,cwinf,5.0,baard_2stage,12.5,16.400000000000002
138,cwinf,5.0,baard_3stage,16.2,25.1
139,cwinf,5.0,fs,5.2,49.0
140,cwinf,5.0,lid,5.2,13.0
141,cwinf,5.0,rc,89.0,11.0
142,cwinf,5.0,magnet,0.4,1.7000000000000002
143,deepfool,1e-06,baard_2stage,12.5,80.4
144,deepfool,1e-06,baard_3stage,16.2,82.0
145,deepfool,1e-06,fs,5.2,47.0
146,deepfool,1e-06,lid,0.0,3.6999999999999997
147,deepfool,1e-06,rc,89.0,11.0
148,deepfool,1e-06,magnet,0.4,64.8
149,fgsm,0.031,baard_2stage,12.5,36.7
150,fgsm,0.031,baard_3stage,16.2,43.7
151,fgsm,0.031,fs,5.2,39.300000000000004
152,fgsm,0.031,lid,3.0,21.9
153,fgsm,0.031,rc,89.0,11.0
154,fgsm,0.031,magnet,0.4,13.8
155,fgsm,0.3,baard_2stage,12.5,99.9
156,fgsm,0.3,baard_3stage,16.2,99.9
157,fgsm,0.3,fs,5.2,48.6
158,fgsm,0.3,lid,0.0,7.5
159,fgsm,0.3,rc,89.0,11.0
160,fgsm,0.3,magnet,0.4,100.0
161,fgsm,0.6,baard_2stage,12.5,100.0
162,fgsm,0.6,baard_3stage,16.2,100.0
163,fgsm,0.6,fs,5.2,56.49999999999999
164,fgsm,0.6,lid,0.0,8.4
165,fgsm,0.6,rc,89.0,11.0
166,fgsm,0.6,magnet,0.4,100.0
167,fgsm,1.0,baard_2stage,12.5,100.0
168,fgsm,1.0,baard_3stage,16.2,100.0
169,fgsm,1.0,fs,5.2,56.10000000000001
170,fgsm,1.0,lid,0.0,7.000000000000001
171,fgsm,1.0,rc,89.0,11.0
172,fgsm,1.0,magnet,0.4,100.0
173,fgsm,1.5,baard_2stage,12.5,100.0
174,fgsm,1.5,baard_3stage,16.2,100.0
175,fgsm,1.5,fs,5.2,56.10000000000001
176,fgsm,1.5,lid,0.0,9.3
177,fgsm,1.5,rc,89.0,11.0
178,fgsm,1.5,magnet,0.4,100.0
